ID_TRC,Rue,De,A,Longueur,Arrondissement,DateReleve,Indice PCI,Etat PCI,Indice IRI,Etat IRI
1604827,46e avenue ,rue François-Cusson ,rue Joseph-Dubreuil ,84,Lachine,2015-08-19,35,Mauvais,7.73,Mauvais
1604828,43e avenue ,43e avenue ,chemin de la Côte-de-Liesse ,197,Lachine,2015-08-19,23,Mauvais,5.27,Moyen
1604829,43e avenue ,43e avenue ,43e avenue ,215,Lachine,2015-08-19,25,Mauvais,5.13,Moyen
1604830,43e avenue ,rue Joseph-Dubreuil ,chemin de la Côte-de-Liesse ,304,Lachine,2015-08-19,36,Mauvais,4.74,Moyen
1604831,de la Côte-de-Liesse chemin,43e avenue ,46e avenue ,131,Lachine,2015-08-19,32,Très mauvais,5.64,Mauvais
1604832,43e avenue ,rue Joseph-Dubreuil ,chemin de la Côte-de-Liesse ,81,Lachine,2015-08-19,71,Bon,4.36,Moyen
1604835,Joseph-Dubreuil rue,43e avenue ,46e avenue ,254,Lachine,2015-08-19,65,Bon,3.47,Bon
1604836,46e avenue ,rue François-Cusson ,rue Joseph-Dubreuil ,330,Lachine,2015-08-19,21,Mauvais,6.35,Mauvais
1604837,de la Côte-de-Liesse chemin,43e avenue ,43e avenue ,56,Lachine,2015-08-19,41,Mauvais,5.31,Mauvais
1604839,de la Côte-de-Liesse chemin,32e avenue ,43e avenue ,378,Lachine,2015-08-19,41,Mauvais,4.86,Mauvais
1604843,François-Cusson rue,50e avenue ,52e avenue ,274,Lachine,2015-08-19,41,Moyen,5.56,Moyen
1604844,50e avenue ,rue Fairway ,rue François-Cusson ,430,Lachine,2015-08-19,61,Moyen,3.84,Moyen
1604845,François-Cusson rue,46e avenue ,50e avenue ,129,Lachine,2015-08-19,53,Moyen,5.14,Moyen
1604846,François-Cusson rue,46e avenue ,50e avenue ,111,Lachine,2015-08-19,63,Moyen,5.11,Moyen
1604847,Fairway rue,46e avenue ,50e avenue ,232,Lachine,2015-08-19,19,Très mauvais,5.33,Moyen
1604848,46e avenue ,rue Fairway ,rue Hormidas-Deslauriers ,165,Lachine,2015-08-19,73,Bon,3.23,Bon
1604849,46e avenue ,rue Hormidas-Deslauriers ,rue François-Cusson ,483,Lachine,2015-08-19,14,Très mauvais,8.96,Très mauvais
1604850,Fairway rue,46e avenue ,50e avenue ,238,Lachine,2015-08-19,33,Mauvais,5.1,Moyen
1604851,Fairway rue,croissant Brandon ,46e avenue ,170,Lachine,2015-08-19,80,Bon,3.8,Moyen
1604852,Brandon croissant,rue Fairway ,rue Hormidas-Deslauriers ,255,Lachine,2015-08-19,74,Bon,2.59,Bon
1604853,43e avenue ,rue Broadway ,rue Victoria ,462,Lachine,2015-08-18,74,Bon,3.73,Bon
1604854,Jean-Renou rue,40e avenue ,43e avenue ,215,Lachine,2015-08-19,75,Bon,4.98,Moyen
1604855,40e avenue ,rue Jean-Renou ,rue Provost ,86,Lachine,2015-08-18,23,Mauvais,8.37,Très mauvais
1604856,40e avenue ,rue Victoria ,rue Jean-Renou ,101,Lachine,2015-08-18,20,Très mauvais,6.38,Mauvais
1604857,Broadway rue,39e avenue ,40e avenue ,56,Lachine,2015-08-19,36,Mauvais,6.52,Mauvais
1604858,Broadway rue,37e avenue ,39e avenue ,131,Lachine,2015-08-19,20,Très mauvais,6.39,Mauvais
1604859,40e avenue ,rue Broadway ,rue Dixie ,327,Lachine,2015-08-18,26,Mauvais,6.67,Mauvais
1604860,Dixie rue,39e avenue ,40e avenue ,91,Lachine,2015-08-19,40,Mauvais,7.26,Mauvais
1604861,39e avenue ,rue Dixie ,rue Victoria ,51,Lachine,2015-08-18,18,Très mauvais,6.87,Mauvais
1604862,Victoria rue,39e avenue ,40e avenue ,92,Lachine,2015-08-19,64,Moyen,2.84,Moyen
1604863,39e avenue ,rue Victoria ,39e avenue ,34,Lachine,2015-08-18,5,Très mauvais,8.49,Très mauvais
1604864,39e avenue ,rue Victoria ,39e avenue ,56,Lachine,2015-08-19,30,Mauvais,8.63,Très mauvais
1604865,39e avenue ,rue Victoria ,39e avenue ,60,Lachine,2015-08-18,18,Très mauvais,8.08,Très mauvais
1604866,39e avenue ,39e avenue ,39e avenue ,60,Lachine,2015-08-19,17,Très mauvais,8.32,Très mauvais
1604867,39e avenue ,39e avenue ,39e avenue ,64,Lachine,2015-08-18,41,Moyen,6.01,Mauvais
1604868,39e avenue ,39e avenue ,39e avenue ,27,Lachine,2015-08-19,20,Très mauvais,10.01,Très mauvais
1604869,39e avenue ,39e avenue ,rue Provost ,64,Lachine,2015-08-18,14,Très mauvais,8.23,Très mauvais
1604870,Provost rue,39e avenue ,40e avenue ,81,Lachine,2015-08-18,13,Très mauvais,7.2,Très mauvais
1604871,Provost rue,38e avenue ,39e avenue ,78,Lachine,2015-08-18,17,Très mauvais,7.54,Très mauvais
1604872,Provost rue,37e avenue ,38e avenue ,71,Lachine,2015-08-18,46,Mauvais,6.25,Mauvais
1604873,38e avenue ,37e avenue ,rue Provost ,270,Lachine,2015-08-18,77,Bon,4.47,Moyen
1604874,Dixie rue,38e avenue ,39e avenue ,29,Lachine,2015-08-19,41,Moyen,6.04,Mauvais
1604875,Dixie rue,38e avenue ,39e avenue ,40,Lachine,2015-08-19,33,Mauvais,6.47,Mauvais
1604876,Dixie rue,37e avenue ,38e avenue ,72,Lachine,2015-08-19,39,Mauvais,5,Moyen
1604877,37e avenue ,rue Dixie ,rue Saint-Antoine ,49,Lachine,2015-08-18,28,Mauvais,4.55,Moyen
1604879,39e avenue ,rue Broadway ,39e avenue ,216,Lachine,2015-08-18,84,Excellent,4.32,Moyen
1604880,Dixie rue,38e avenue ,rue Dixie ,39,Lachine,2015-08-19,30,Mauvais,11.35,Très mauvais
1604882,37e avenue ,rue Broadway ,rue Dixie ,213,Lachine,2015-08-18,45,Moyen,6.98,Mauvais
1604883,38e avenue ,38e avenue ,rue Dixie ,144,Lachine,2015-08-18,41,Moyen,8.19,Très mauvais
1604884,Provost rue,40e avenue ,42e avenue ,153,Lachine,2015-08-18,17,Très mauvais,7.29,Très mauvais
1604885,40e avenue ,rue Provost ,rue Sherbrooke ,332,Lachine,2015-08-18,32,Mauvais,4.72,Moyen
1604886,39e avenue ,rue Provost ,rue Sherbrooke ,334,Lachine,2015-08-18,88,Excellent,3.11,Bon
1604887,38e avenue ,rue Provost ,rue Sherbrooke ,334,Lachine,2015-08-18,46,Moyen,6.72,Mauvais
1604888,37e avenue ,rue Provost ,rue Sherbrooke ,335,Lachine,2015-08-19,38,Mauvais,5.33,Moyen
1604889,Provost rue,36e avenue ,37e avenue ,74,Lachine,2015-08-18,36,Mauvais,5.28,Moyen
1604890,36e avenue ,36e avenue ,36e avenue ,154,Lachine,2015-08-19,52,Moyen,6.22,Mauvais
1604892,36e avenue ,36e avenue ,36e avenue ,46,Lachine,2015-08-19,41,Moyen,3.68,Bon
1604893,36e avenue ,36e avenue ,rue Anatole-Carignan ,88,Lachine,2015-08-19,44,Moyen,4.71,Moyen
1604894,Anatole-Carignan rue,rue Edgar-Leduc ,36e avenue ,91,Lachine,2015-08-19,55,Moyen,4.3,Moyen
1604896,Sherbrooke rue,37e avenue ,38e avenue ,70,Lachine,2015-08-19,89,Excellent,4.98,Moyen
1604897,Sherbrooke rue,39e avenue ,40e avenue ,79,Lachine,2015-08-19,17,Très mauvais,8.8,Très mauvais
1604898,Sherbrooke rue,40e avenue ,41e avenue ,77,Lachine,2015-08-19,21,Très mauvais,7.17,Très mauvais
1604899,40e avenue ,rue Sherbrooke ,rue D'Urfé ,206,Lachine,2015-08-18,68,Bon,4.32,Moyen
1604900,D'Urfé rue,40e avenue ,41e avenue ,75,Lachine,2015-08-18,85,Excellent,4.49,Moyen
1604901,40e avenue ,rue D'Urfé ,rue Sir-George-Simpson ,76,Lachine,2015-08-18,85,Excellent,4,Bon
1604902,36e avenue ,36e avenue ,36e avenue ,114,Lachine,2015-08-19,38,Mauvais,8,Mauvais
1604903,Sherbrooke rue,38e avenue ,39e avenue ,78,Lachine,2015-08-19,22,Mauvais,7.27,Mauvais
1604904,39e avenue ,rue Sherbrooke ,rue Sir-George-Simpson ,281,Lachine,2015-08-18,73,Bon,4.46,Moyen
1604905,38e avenue ,rue Sherbrooke ,rue Sir-George-Simpson ,290,Lachine,2015-08-18,38,Mauvais,6.47,Mauvais
1604908,36e avenue ,rue Anatole-Carignan ,rue Edgar-Leduc ,80,Lachine,2015-08-19,48,Moyen,5.63,Moyen
1604909,Anatole-Carignan rue,rue J.-A.-Descarries ,rue Edgar-Leduc ,86,Lachine,2015-08-19,62,Bon,6.13,Mauvais
1604910,Anatole-Carignan rue,rue Anatole-Carignan ,rue Anatole-Carignan ,36,Lachine,2015-08-19,80,Bon,4.55,Moyen
1604913,Anatole-Carignan rue,rue Dalbé-Viau ,rue J.-A.-Descarries ,81,Lachine,2015-08-19,83,Excellent,2.6,Bon
1604915,Anatole-Carignan rue,rue Dalbé-Viau ,rue Dalbé-Viau ,82,Lachine,2015-08-19,82,Excellent,4.55,Moyen
1604916,Dalbé-Viau rue,rue Anatole-Carignan ,rue J.-A.-Descarries ,120,Lachine,2015-08-19,71,Bon,6.55,Mauvais
1604917,37e avenue ,rue Sherbrooke ,rue Sir-George-Simpson ,300,Lachine,2015-08-19,82,Excellent,3.48,Bon
1604919,Edgar-Leduc rue,rue Anatole-Carignan ,36e avenue ,173,Lachine,2015-08-19,58,Moyen,4.91,Moyen
1604921,J.-A.-Descarries rue,rue Anatole-Carignan ,rue Dalbé-Viau ,174,Lachine,2015-08-19,73,Bon,5.8,Moyen
1604922,Dalbé-Viau rue,rue Anatole-Carignan ,rue J.-A.-Descarries ,246,Lachine,2015-08-19,56,Moyen,6.14,Mauvais
1604925,29e avenue ,rue Sherbrooke ,terrasse Louis-Basile-Pigeon ,71,Lachine,2015-08-19,40,Mauvais,6.15,Mauvais
1604926,30e avenue ,rue Thessereault ,rue Sherbrooke ,65,Lachine,2015-08-19,73,Bon,6.31,Mauvais
1604927,Louis-Basile-Pigeon terrasse,terrasse J.-S.-Aimé-Ashby ,29e avenue ,22,Lachine,2015-08-19,73,Bon,8,Mauvais
1604930,Louis-Basile-Pigeon terrasse,terrasse Louis-Basile-Pigeon ,terrasse Louis-Basile-Pigeon ,141,Lachine,2015-08-19,72,Bon,7.35,Mauvais
1604938,J.-S.-Aimé-Ashby terrasse,terrasse Louis-Basile-Pigeon ,terrasse Louis-Basile-Pigeon ,242,Lachine,2015-08-19,47,Moyen,7.04,Mauvais
1604939,Louis-Basile-Pigeon terrasse,29e avenue ,terrasse J.-S.-Aimé-Ashby ,22,Lachine,2015-08-19,34,Mauvais,7.84,Mauvais
1604943,Sherbrooke rue,26e avenue ,29e avenue ,169,Lachine,2015-08-19,61,Bon,5.72,Moyen
1604944,Sherbrooke rue,25e avenue ,26e avenue ,81,Lachine,2015-08-19,65,Bon,7.52,Mauvais
1604945,26e avenue ,rue Thessereault ,rue Sherbrooke ,65,Lachine,2015-08-19,35,Mauvais,4.81,Moyen
1604946,26e avenue ,rue Rathwell ,rue Thessereault ,64,Lachine,2015-08-19,57,Moyen,3.19,Bon
1604947,30e avenue ,rue Rathwell ,rue Thessereault ,64,Lachine,2015-08-19,73,Bon,6.51,Mauvais
1604948,Thessereault rue,26e avenue ,30e avenue ,251,Lachine,2015-08-19,94,Excellent,3.6,Bon
1604949,30e avenue ,rue Louis-Paré ,rue Rathwell ,115,Lachine,2015-08-19,73,Bon,4.31,Moyen
1604950,26e avenue ,rue Louis-Paré ,rue Rathwell ,112,Lachine,2015-08-19,44,Moyen,3.97,Bon
1604951,26e avenue ,rue Provost ,rue Louis-Paré ,87,Lachine,2015-08-19,37,Mauvais,5.26,Moyen
1604952,Provost rue,26e avenue ,31e avenue ,291,Lachine,2015-08-18,62,Moyen,2.53,Moyen
1604953,Provost rue,31e avenue ,31e avenue ,21,Lachine,2015-08-18,58,Mauvais,4.85,Mauvais
1604954,Provost rue,31e avenue ,32e avenue ,81,Lachine,2015-08-18,31,Très mauvais,5.04,Mauvais
1604956,Provost rue,36e avenue ,36e avenue ,81,Lachine,2015-08-18,52,Moyen,5.67,Mauvais
1604957,36e avenue ,rue Provost ,36e avenue ,86,Lachine,2015-08-19,23,Mauvais,5.91,Moyen
1604958,Louis-Paré rue,26e avenue ,30e avenue ,237,Lachine,2015-08-19,26,Mauvais,6.53,Mauvais
1604959,25e avenue ,rue Provost ,rue Sherbrooke ,329,Lachine,2015-08-18,53,Moyen,4.44,Moyen
1604960,Provost rue,25e avenue ,26e avenue ,80,Lachine,2015-08-18,61,Moyen,5.77,Mauvais
1604965,Rathwell rue,26e avenue ,30e avenue ,248,Lachine,2015-08-19,16,Très mauvais,7.46,Mauvais
1604976,Duff Court rue,rue Duff Court ,24e avenue ,74,Lachine,2015-08-19,48,Mauvais,5.42,Moyen
1604977,Duff Court rue,rue Duff Court ,24e avenue ,82,Lachine,2015-08-19,36,Mauvais,5.06,Moyen
1604978,Sherbrooke rue,24e avenue ,25e avenue ,72,Lachine,2015-08-19,49,Moyen,5.5,Moyen
1604979,Sherbrooke rue,rue Sherbrooke ,24e avenue ,36,Lachine,2015-08-19,53,Moyen,6.14,Mauvais
1604980,24e avenue ,rue Sherbrooke ,rue Duff Court ,161,Lachine,2015-08-18,49,Mauvais,4.22,Moyen
1604981,Duff Court rue,rue Duff Court ,rue Duff Court ,52,Lachine,2015-08-19,74,Bon,5.99,Moyen
1604982,Duff Court rue,rue Duff Court ,rue Duff Court ,110,Lachine,2015-08-19,69,Bon,4.98,Moyen
1604983,24e avenue ,rue Duff Court ,25e avenue ,109,Lachine,2015-08-18,55,Moyen,4.84,Moyen
1604984,Duff Court rue,croissant Roy ,rue Duff Court ,90,Lachine,2015-08-19,53,Moyen,4.68,Moyen
1604990,D'Urfé rue,41e avenue ,42e avenue ,74,Lachine,2015-08-18,66,Bon,4.86,Moyen
1604991,D'Urfé rue,42e avenue ,43e avenue ,82,Lachine,2015-08-18,73,Bon,5.39,Moyen
1604992,37e avenue ,rue Saint-Antoine ,rue Provost ,257,Lachine,2015-08-19,75,Bon,5.72,Moyen
1604993,36e avenue ,36e avenue ,rue Provost ,88,Lachine,2015-08-19,43,Moyen,5.92,Moyen
1604994,36e avenue ,36e avenue ,36e avenue ,83,Lachine,2015-08-19,35,Mauvais,4.17,Moyen
1604995,36e avenue ,rue Saint-Antoine ,36e avenue ,85,Lachine,2015-08-19,45,Moyen,4.35,Moyen
1604996,Saint-Antoine rue,32e avenue ,33e avenue ,93,Lachine,2015-08-19,63,Moyen,4.38,Moyen
1604999,32e avenue ,rue Saint-Antoine ,rue Provost ,239,Lachine,2015-08-19,76,Moyen,4.33,Moyen
1605000,Saint-Antoine rue,33e avenue ,rue Ivan-Franko ,106,Lachine,2015-08-19,56,Moyen,3.24,Bon
1605001,Saint-Antoine rue,rue Ivan-Franko ,35e avenue ,85,Lachine,2015-08-19,50,Mauvais,3.45,Bon
1605002,Saint-Antoine rue,35e avenue ,36e avenue ,44,Lachine,2015-08-19,24,Très mauvais,4.89,Moyen
1605003,Saint-Antoine rue,36e avenue ,36e avenue ,43,Lachine,2015-08-19,63,Moyen,2.73,Bon
1605004,Saint-Antoine rue,36e avenue ,37e avenue ,29,Lachine,2015-08-19,61,Moyen,2.5,Bon
1605005,36e avenue ,rue Victoria ,rue Saint-Antoine ,76,Lachine,2015-08-18,35,Mauvais,6.27,Mauvais
1605006,Victoria rue,36e avenue ,37e avenue ,108,Lachine,2015-08-19,35,Très mauvais,3.43,Moyen
1605007,36e avenue ,rue Saint-Antoine ,36e avenue ,226,Lachine,2015-08-19,52,Moyen,5.55,Moyen
1605008,Saint-Antoine rue,37e avenue ,37e avenue ,65,Lachine,2015-08-19,25,Très mauvais,6.89,Mauvais
1605012,36e avenue ,terrasse du Ruisseau ,36e avenue ,160,Lachine,2015-08-19,59,Moyen,4.53,Moyen
1605014,35e avenue ,rue Victoria ,rue Saint-Antoine ,123,Lachine,2015-08-19,41,Moyen,6.95,Mauvais
1605015,Victoria rue,35e avenue ,36e avenue ,103,Lachine,2015-08-19,39,Très mauvais,5.02,Mauvais
1605016,36e avenue ,rue Broadway ,rue Victoria ,203,Lachine,2015-08-18,47,Moyen,5.39,Moyen
1605017,Broadway rue,36e avenue ,37e avenue ,105,Lachine,2015-08-19,28,Très mauvais,6.43,Mauvais
1605018,Broadway rue,35e avenue ,36e avenue ,86,Lachine,2015-08-19,35,Mauvais,6.69,Mauvais
1605019,35e avenue ,rue Broadway ,rue Victoria ,146,Lachine,2015-08-19,63,Bon,4.2,Moyen
1605020,Broadway rue,34e avenue ,35e avenue ,96,Lachine,2015-08-19,43,Mauvais,4.35,Moyen
1605021,34e avenue ,rue Dawes ,rue Broadway ,165,Lachine,2015-08-19,100,Excellent,2.41,Bon
1605022,Dawes rue,33e avenue ,34e avenue ,86,Lachine,2015-08-19,17,Très mauvais,11.53,Très mauvais
1605023,33e avenue ,rue Dawes ,rue Victoria ,195,Lachine,2015-08-19,36,Mauvais,7.91,Mauvais
1605024,Dawes rue,32e avenue ,33e avenue ,76,Lachine,2015-08-19,30,Mauvais,10.3,Très mauvais
1605025,32e avenue ,rue Dawes ,rue Victoria ,143,Lachine,2015-08-19,53,Moyen,5.33,Moyen
1605026,Victoria rue,32e avenue ,rue Remembrance ,39,Lachine,2015-08-19,78,Moyen,3.96,Moyen
1605029,Victoria rue,33e avenue ,34e avenue ,89,Lachine,2015-08-19,56,Mauvais,2.62,Moyen
1605030,34e avenue ,rue Broadway ,rue Victoria ,85,Lachine,2015-08-19,76,Bon,3.74,Moyen
1605031,Victoria rue,34e avenue ,35e avenue ,114,Lachine,2015-08-19,54,Mauvais,4.68,Mauvais
1605032,33e avenue ,rue Ivan-Franko ,rue Saint-Antoine ,126,Lachine,2015-08-19,54,Moyen,4.48,Moyen
1605033,Ivan-Franko rue,33e avenue ,rue Saint-Antoine ,192,Lachine,2015-08-19,12,Très mauvais,7.08,Mauvais
1605034,33e avenue ,rue Victoria ,rue Ivan-Franko ,98,Lachine,2015-08-19,59,Moyen,5.56,Moyen
1605035,Victoria rue,rue Remembrance ,33e avenue ,52,Lachine,2015-08-19,45,Mauvais,3.95,Moyen
1605036,39e avenue ,rue du Fort-Rolland ,rue Broadway ,84,Lachine,2015-08-18,62,Bon,4.02,Moyen
1605038,39e avenue ,boulevard Saint-Joseph ,rue du Fort-Rolland ,88,Lachine,2015-08-18,80,Bon,4.3,Moyen
1605039,35e avenue ,rue du Fort-Rolland ,rue Broadway ,256,Lachine,2015-08-19,61,Bon,4.56,Moyen
1605040,36e avenue ,rue du Fort-Rolland ,rue Broadway ,195,Lachine,2015-08-18,70,Bon,4.59,Moyen
1605041,du Fort-Rolland rue,36e avenue ,39e avenue ,260,Lachine,2015-08-18,25,Mauvais,8.23,Très mauvais
1605042,36e avenue ,boulevard Saint-Joseph ,rue du Fort-Rolland ,127,Lachine,2015-08-18,84,Excellent,3.28,Bon
1605043,Saint-Joseph boulevard,36e avenue ,39e avenue ,230,Lachine,2015-08-20,53,Moyen,4.4,Moyen
1605044,du Fort-Rolland rue,35e avenue ,36e avenue ,105,Lachine,2015-08-18,25,Mauvais,6.8,Mauvais
1605045,Saint-Joseph boulevard,39e avenue ,42e avenue ,201,Lachine,2015-08-20,41,Mauvais,5.62,Mauvais
1605046,Saint-Joseph boulevard,34e avenue ,36e avenue ,267,Lachine,2015-08-20,60,Moyen,3.77,Moyen
1605047,Saint-Joseph boulevard,32e avenue ,34e avenue ,159,Lachine,2015-08-20,35,Mauvais,6.14,Mauvais
1605049,du Fort-Rolland rue,34e avenue ,35e avenue ,116,Lachine,2015-08-18,33,Mauvais,8.12,Très mauvais
1605050,34e avenue ,rue Notre-Dame ,rue Dawes ,156,Lachine,2015-08-19,77,Bon,3.6,Moyen
1605051,34e avenue ,boulevard Saint-Joseph ,rue Notre-Dame ,134,Lachine,2015-08-19,72,Bon,4.68,Moyen
1605052,32e avenue ,rue Notre-Dame ,rue Dawes ,176,Lachine,2015-08-19,60,Moyen,4.97,Moyen
1605053,32e avenue ,boulevard Saint-Joseph ,rue Notre-Dame ,88,Lachine,2015-08-19,33,Mauvais,7.17,Très mauvais
1605054,Dawes rue,place des Brises ,32e avenue ,84,Lachine,2015-08-19,68,Bon,5.63,Moyen
1605056,Remembrance rue,32e avenue ,rue Victoria ,58,Lachine,2015-08-19,12,Très mauvais,10.39,Très mauvais
1605058,Victoria rue,28e avenue ,32e avenue ,285,Lachine,2015-08-19,71,Moyen,3.48,Moyen
1605059,Saint-Joseph boulevard,29e avenue ,32e avenue ,167,Lachine,2015-08-20,37,Mauvais,5.93,Mauvais
1605060,28e avenue ,rue Notre-Dame ,boulevard Saint-Joseph ,67,Lachine,2015-08-19,58,Moyen,7.67,Mauvais
1605064,29e avenue ,boulevard Saint-Joseph ,rue Notre-Dame ,115,Lachine,2015-08-19,91,Excellent,5.15,Moyen
1605065,Notre-Dame rue,28e avenue ,29e avenue ,82,Lachine,2015-08-18,39,Mauvais,4.27,Moyen
1605066,Notre-Dame rue,27e avenue ,28e avenue ,71,Lachine,2015-08-18,26,Très mauvais,4,Moyen
1605067,27e avenue ,rue Notre-Dame ,27e avenue ,61,Lachine,2015-08-19,43,Moyen,5.12,Moyen
1605069,Notre-Dame rue,26e avenue ,27e avenue ,53,Lachine,2015-08-18,35,Mauvais,3.28,Bon
1605070,Saint-Joseph boulevard,26e avenue ,27e avenue ,52,Lachine,2015-08-20,60,Moyen,5.07,Moyen
1605071,27e avenue ,boulevard Saint-Joseph ,rue Notre-Dame ,85,Lachine,2015-08-19,44,Moyen,7.31,Mauvais
1605074,28e avenue ,rue Victoria ,rue Remembrance ,175,Lachine,2015-08-19,75,Moyen,2.44,Bon
1605075,Remembrance rue,terrasse Louis-Joseph-Gaston ,28e avenue ,62,Lachine,2015-08-19,88,Excellent,5.48,Moyen
1605077,Victoria rue,25e avenue ,28e avenue ,163,Lachine,2015-08-19,79,Moyen,2.82,Moyen
1605078,Saint-Joseph boulevard,25e avenue ,26e avenue ,78,Lachine,2015-08-20,49,Mauvais,4.7,Moyen
1605079,24e avenue ,boulevard Saint-Joseph ,rue Notre-Dame ,61,Lachine,2015-08-19,83,Excellent,6.6,Mauvais
1605080,Louis-Joseph-Gaston terrasse,rue Remembrance ,rue Remembrance ,171,Lachine,2015-08-18,41,Moyen,6.52,Mauvais
1605084,Saint-Antoine rue,croissant de Holon ,croissant de Holon ,74,Lachine,2015-08-19,37,Mauvais,3.58,Moyen
1605085,Remembrance rue,terrasse Louis-Joseph-Gaston ,terrasse Louis-Joseph-Gaston ,51,Lachine,2015-08-19,98,Excellent,3.41,Bon
1605086,Henri-Dunant rue,terrasse Émile-Pelletier ,terrasse Émile-Pelletier ,90,Lachine,2015-08-18,30,Mauvais,5.36,Moyen
1605087,Henri-Dunant rue,terrasse Émile-Pelletier ,31e avenue ,210,Lachine,2015-08-18,24,Mauvais,7.65,Mauvais
1605088,de Holon croissant,rue Saint-Antoine ,rue Saint-Antoine ,240,Lachine,2015-08-18,94,Excellent,4.91,Moyen
1605089,31e avenue ,rue Henri-Dunant ,rue Provost ,68,Lachine,2015-08-19,9,Très mauvais,4.76,Moyen
1605090,Émile-Pelletier terrasse,27e avenue ,rue Henri-Dunant ,104,Lachine,2015-08-18,23,Mauvais,5.94,Moyen
1605091,Émile-Pelletier terrasse,rue Henri-Dunant ,27e avenue ,145,Lachine,2015-08-18,27,Mauvais,6.62,Mauvais
1605092,27e avenue ,rue Saint-Antoine ,terrasse Émile-Pelletier ,71,Lachine,2015-08-18,36,Mauvais,7.12,Mauvais
1605093,25e avenue ,rue Remembrance ,rue Saint-Antoine ,222,Lachine,2015-08-18,96,Excellent,3.7,Moyen
1605094,Saint-Antoine rue,25e avenue ,croissant de Holon ,68,Lachine,2015-08-19,41,Mauvais,5.72,Mauvais
1605098,23e avenue ,rue Remembrance ,rue Saint-Antoine ,224,Lachine,2015-08-18,90,Excellent,3.68,Bon
1605099,24e avenue ,rue Remembrance ,rue Saint-Antoine ,222,Lachine,2015-08-18,45,Moyen,8.61,Très mauvais
1605100,Saint-Antoine rue,23e avenue ,24e avenue ,72,Lachine,2015-08-19,17,Très mauvais,6.37,Mauvais
1605101,Saint-Antoine rue,24e avenue ,25e avenue ,71,Lachine,2015-08-19,30,Très mauvais,8.07,Très mauvais
1605102,25e avenue ,rue Saint-Antoine ,rue Provost ,219,Lachine,2015-08-18,17,Très mauvais,8.48,Très mauvais
1605103,Provost rue,24e avenue ,25e avenue ,71,Lachine,2015-08-18,82,Bon,5.17,Mauvais
1605104,24e avenue ,rue Saint-Antoine ,rue Provost ,222,Lachine,2015-08-18,67,Moyen,3.99,Moyen
1605105,Notre-Dame rue,25e avenue ,26e avenue ,79,Lachine,2015-08-18,30,Très mauvais,3.76,Moyen
1605106,25e avenue ,boulevard Saint-Joseph ,rue Notre-Dame ,55,Lachine,2015-08-19,31,Mauvais,7.94,Mauvais
1605107,Saint-Joseph boulevard,24e avenue ,25e avenue ,38,Lachine,2015-08-20,55,Moyen,6.2,Mauvais
1605108,21e avenue ,boulevard Saint-Joseph ,rue Notre-Dame ,169,Lachine,2015-08-19,20,Très mauvais,8.43,Très mauvais
1605109,25e avenue ,rue Notre-Dame ,rue Victoria ,120,Lachine,2015-08-19,12,Très mauvais,8.87,Très mauvais
1605110,Notre-Dame rue,24e avenue ,25e avenue ,46,Lachine,2015-08-18,66,Moyen,3.88,Moyen
1605111,24e avenue ,rue Notre-Dame ,23e avenue ,92,Lachine,2015-08-19,50,Moyen,6.1,Mauvais
1605112,Notre-Dame rue,23e avenue ,24e avenue ,44,Lachine,2015-08-18,62,Moyen,2.5,Bon
1605113,23e avenue ,rue Notre-Dame ,24e avenue ,93,Lachine,2015-08-19,38,Mauvais,8.45,Très mauvais
1605114,20e avenue ,boulevard Saint-Joseph ,rue Notre-Dame ,208,Lachine,2015-08-19,71,Bon,5.2,Moyen
1605115,Notre-Dame rue,19e avenue ,20e avenue ,103,Lachine,2015-08-18,57,Moyen,2.65,Bon
1605116,Notre-Dame rue,20e avenue ,21e avenue ,80,Lachine,2015-08-18,47,Mauvais,4.06,Moyen
1605117,Remembrance rue,25e avenue ,terrasse Louis-Joseph-Gaston ,74,Lachine,2015-08-19,80,Bon,3.42,Bon
1605118,Remembrance rue,24e avenue ,25e avenue ,73,Lachine,2015-08-19,85,Excellent,4.34,Moyen
1605119,Remembrance rue,23e avenue ,24e avenue ,73,Lachine,2015-08-19,54,Moyen,7.61,Mauvais
1605120,Remembrance rue,21e avenue ,23e avenue ,102,Lachine,2015-08-19,64,Bon,6.53,Mauvais
1605121,Remembrance rue,20e avenue ,21e avenue ,63,Lachine,2015-08-19,74,Bon,3.58,Bon
1605122,Remembrance rue,19e avenue ,20e avenue ,87,Lachine,2015-08-19,78,Bon,3.96,Bon
1605123,19e avenue ,rue Victoria ,rue Remembrance ,236,Lachine,2015-08-18,83,Excellent,2.79,Bon
1605127,Saint-Joseph boulevard,21e avenue ,24e avenue ,210,Lachine,2015-08-20,47,Mauvais,4.93,Moyen
1605128,Saint-Joseph boulevard,20e avenue ,21e avenue ,83,Lachine,2015-08-20,23,Très mauvais,7.11,Très mauvais
1605129,Notre-Dame rue,21e avenue ,23e avenue ,140,Lachine,2015-08-18,54,Moyen,3.4,Bon
